Timestamp,Right shoulder angle,Left shoulder angle,Right elbow angle,Left elbow angle,Feedback
2023-08-22 12:25:28.027,11.0,15.0,178.0,170.0,
2023-08-22 12:25:28.101,11.0,15.0,178.0,170.0,
2023-08-22 12:25:28.173,11.0,15.0,178.0,170.0,
2023-08-22 12:25:28.255,11.0,15.0,178.0,170.0,
2023-08-22 12:25:28.333,11.0,15.0,178.0,170.0,
2023-08-22 12:25:28.419,11.0,15.0,178.0,170.0,
2023-08-22 12:25:28.497,11.0,15.0,178.0,170.0,
2023-08-22 12:25:28.568,11.0,15.0,178.0,170.0,
2023-08-22 12:25:28.641,11.0,16.0,178.0,170.0,
2023-08-22 12:25:28.716,11.0,16.0,178.0,170.0,
2023-08-22 12:25:28.792,11.0,16.0,178.0,170.0,
2023-08-22 12:25:28.872,11.0,16.0,178.0,170.0,
2023-08-22 12:25:28.943,11.0,16.0,178.0,170.0,
2023-08-22 12:25:29.022,11.0,16.0,178.0,170.0,
2023-08-22 12:25:29.094,11.0,16.0,178.0,170.0,
2023-08-22 12:25:29.166,11.0,16.0,179.0,170.0,
2023-08-22 12:25:29.244,11.0,16.0,179.0,170.0,
2023-08-22 12:25:29.323,11.0,16.0,179.0,170.0,
2023-08-22 12:25:29.397,11.0,15.0,179.0,170.0,
2023-08-22 12:25:29.471,11.0,15.0,178.0,170.0,
2023-08-22 12:25:29.550,11.0,15.0,178.0,170.0,
2023-08-22 12:25:29.628,11.0,15.0,178.0,170.0,
2023-08-22 12:25:29.707,11.0,15.0,178.0,170.0,
2023-08-22 12:25:29.779,11.0,15.0,178.0,170.0,
2023-08-22 12:25:29.864,11.0,15.0,178.0,170.0,
2023-08-22 12:25:29.937,12.0,15.0,178.0,170.0,
2023-08-22 12:25:30.015,12.0,15.0,178.0,170.0,
2023-08-22 12:25:30.089,12.0,15.0,178.0,170.0,
2023-08-22 12:25:30.165,12.0,15.0,178.0,170.0,
2023-08-22 12:25:30.245,12.0,15.0,178.0,170.0,
2023-08-22 12:25:30.320,12.0,15.0,178.0,170.0,
2023-08-22 12:25:30.393,12.0,15.0,178.0,170.0,
2023-08-22 12:25:30.468,12.0,15.0,178.0,170.0,
2023-08-22 12:25:30.544,12.0,15.0,178.0,170.0,
2023-08-22 12:25:30.617,12.0,15.0,178.0,170.0,
2023-08-22 12:25:30.688,12.0,15.0,178.0,170.0,
2023-08-22 12:25:30.764,12.0,15.0,178.0,170.0,
2023-08-22 12:25:30.841,12.0,15.0,178.0,170.0,
2023-08-22 12:25:30.916,12.0,15.0,178.0,170.0,
2023-08-22 12:25:30.991,12.0,15.0,178.0,170.0,
2023-08-22 12:25:31.065,12.0,15.0,178.0,170.0,
2023-08-22 12:25:31.138,12.0,15.0,178.0,170.0,
2023-08-22 12:25:31.216,12.0,15.0,178.0,170.0,
2023-08-22 12:25:31.300,12.0,15.0,178.0,170.0,
2023-08-22 12:25:31.376,12.0,15.0,178.0,170.0,
2023-08-22 12:25:31.452,12.0,15.0,178.0,170.0,
2023-08-22 12:25:31.524,12.0,15.0,178.0,170.0,
2023-08-22 12:25:31.600,12.0,15.0,178.0,170.0,
2023-08-22 12:25:31.685,12.0,15.0,178.0,170.0,
2023-08-22 12:25:31.762,12.0,15.0,178.0,170.0,
2023-08-22 12:25:31.834,12.0,15.0,178.0,170.0,
2023-08-22 12:25:31.910,12.0,15.0,178.0,170.0,
2023-08-22 12:25:31.980,12.0,15.0,178.0,170.0,
2023-08-22 12:25:32.064,12.0,15.0,178.0,170.0,
2023-08-22 12:25:32.136,12.0,15.0,178.0,170.0,
2023-08-22 12:25:32.209,12.0,15.0,178.0,170.0,
2023-08-22 12:25:32.288,12.0,15.0,178.0,170.0,
2023-08-22 12:25:32.367,12.0,15.0,178.0,170.0,
2023-08-22 12:25:32.441,12.0,15.0,178.0,170.0,
2023-08-22 12:25:32.516,12.0,15.0,178.0,170.0,
2023-08-22 12:25:32.589,12.0,15.0,178.0,170.0,
2023-08-22 12:25:32.664,12.0,15.0,178.0,170.0,
2023-08-22 12:25:32.748,12.0,15.0,178.0,170.0,
2023-08-22 12:25:32.823,12.0,15.0,178.0,170.0,
2023-08-22 12:25:32.901,12.0,15.0,178.0,170.0,
2023-08-22 12:25:32.977,12.0,15.0,178.0,170.0,
2023-08-22 12:25:33.049,12.0,15.0,178.0,170.0,
2023-08-22 12:25:33.121,12.0,16.0,178.0,169.0,
2023-08-22 12:25:33.200,13.0,17.0,178.0,167.0,
2023-08-22 12:25:33.285,16.0,22.0,176.0,157.0,
2023-08-22 12:25:33.359,25.0,33.0,156.0,116.0,
2023-08-22 12:25:33.432,29.0,41.0,111.0,58.0,
2023-08-22 12:25:33.509,35.0,50.0,9.0,36.0,
2023-08-22 12:25:33.588,42.0,58.0,3.0,22.0,
2023-08-22 12:25:33.663,46.0,61.0,8.0,13.0,
2023-08-22 12:25:33.738,49.0,64.0,13.0,9.0,
2023-08-22 12:25:33.810,58.0,67.0,16.0,2.0,
2023-08-22 12:25:33.884,62.0,69.0,15.0,0.0,
2023-08-22 12:25:33.958,64.0,71.0,16.0,0.0,
2023-08-22 12:25:34.029,67.0,71.0,17.0,0.0,
2023-08-22 12:25:34.107,69.0,73.0,16.0,2.0,
2023-08-22 12:25:34.180,70.0,75.0,15.0,1.0,
2023-08-22 12:25:34.253,70.0,76.0,15.0,0.0,
2023-08-22 12:25:34.324,70.0,76.0,13.0,2.0,
2023-08-22 12:25:34.403,72.0,76.0,8.0,3.0,
2023-08-22 12:25:34.477,73.0,72.0,6.0,3.0,
2023-08-22 12:25:34.556,70.0,70.0,5.0,3.0,
2023-08-22 12:25:34.628,67.0,69.0,4.0,3.0,
2023-08-22 12:25:34.705,66.0,67.0,3.0,5.0,
2023-08-22 12:25:34.780,65.0,67.0,2.0,5.0,
2023-08-22 12:25:34.861,64.0,67.0,1.0,6.0,
2023-08-22 12:25:34.934,60.0,66.0,0.0,7.0,Well done! You are doing the right movement!
2023-08-22 12:25:35.016,54.0,64.0,1.0,8.0,
2023-08-22 12:25:35.090,39.0,51.0,17.0,24.0,
2023-08-22 12:25:35.168,31.0,40.0,32.0,42.0,
2023-08-22 12:25:35.242,27.0,34.0,59.0,66.0,
2023-08-22 12:25:35.313,25.0,31.0,112.0,90.0,
2023-08-22 12:25:35.386,24.0,28.0,133.0,118.0,
2023-08-22 12:25:35.458,21.0,25.0,151.0,138.0,
2023-08-22 12:25:35.536,15.0,20.0,171.0,159.0,
2023-08-22 12:25:35.609,14.0,17.0,176.0,169.0,
2023-08-22 12:25:35.687,13.0,16.0,177.0,171.0,
2023-08-22 12:25:35.766,13.0,16.0,178.0,171.0,
2023-08-22 12:25:35.841,13.0,16.0,179.0,171.0,
2023-08-22 12:25:35.914,13.0,15.0,179.0,172.0,
2023-08-22 12:25:35.986,13.0,15.0,179.0,173.0,
2023-08-22 12:25:36.060,13.0,15.0,179.0,173.0,
2023-08-22 12:25:36.137,13.0,15.0,179.0,174.0,
2023-08-22 12:25:36.214,13.0,15.0,179.0,175.0,
2023-08-22 12:25:36.287,13.0,15.0,179.0,175.0,
2023-08-22 12:25:36.367,13.0,15.0,178.0,177.0,
2023-08-22 12:25:36.446,13.0,16.0,176.0,179.0,
2023-08-22 12:25:36.521,15.0,18.0,172.0,178.0,
2023-08-22 12:25:36.594,16.0,22.0,170.0,179.0,
2023-08-22 12:25:36.667,20.0,26.0,172.0,177.0,
2023-08-22 12:25:36.742,26.0,33.0,174.0,170.0,
2023-08-22 12:25:36.817,31.0,37.0,179.0,163.0,
2023-08-22 12:25:36.889,34.0,40.0,176.0,159.0,
2023-08-22 12:25:36.961,33.0,39.0,130.0,168.0,
2023-08-22 12:25:37.034,33.0,46.0,68.0,91.0,
2023-08-22 12:25:37.105,37.0,45.0,52.0,29.0,
